"id","age","female","educ","educ3","marital","union","ses","income","relig","bornswe","foreignpar","urban","county","land","polint","inteff","dem_pref","dem_courts","dem_strong","dem_women","run_business","run_experts","run_referenda","demlevel","tr_parl","tr_govt","tr_court","tr_sci","tr_party","tr_media","tr_socmed","govperf","govcovid","econ","satvote","satchoice","satdem","fair","exteff","fairgroups","health","pand_unity","pand_dem","pand_fin","covid","news_tv","news_web","news_soc","like_s","like_sd","like_m","like_v","like_c","like_kd","like_mp","like_l","lead_andersson","lead_akesson","lead_kristersson","lead_dadgostar","lead_loof","lead_busch","lead_stenevi","lead_pehrson","lr_s","lr_sd","lr_m","lr_v","lr_c","lr_kd","lr_mp","lr_l","lr_self","turnout","vote","prevvote","switched","bloc","vote_sd","vote_right","vote_inc","pid","pid_close","wt"
"0000002404",72,0,,,"Married",0,"White collar",2,,1,0,2,"Östergötland","Götaland",3,4,5,4,1,2,1,1,1,10,3,3,3,2,3,4,2,3,3,3,4,4,3,5,5,3,3,4,4,3,1,,2,4,7,0,1,8,4,0,2,1,9,0,3,7,8,0,3,3,2,9,9,1,5,10,3,8,,1,"V","V",0,"Left",0,0,0,1,2,0.7541
"0000001499",59,0,3,"No degree","Single",1,"Self-employed",2,1,1,0,1,"Norrbotten","Norrland",3,4,5,5,4,3,1,4,2,10,4,4,4,3,3,4,2,3,3,2,4,4,4,5,5,3,2,3,3,2,0,5,0,0,3,9,8,2,6,8,0,6,6,9,8,4,3,8,0,6,5,8,9,1,6,8,3,7,9,1,"SD","SD",0,"Right",1,1,0,1,2,1.1008
"0000002526",72,0,4,"No degree","Married",0,"White collar",4,2,1,0,2,"Jönköping","Götaland",3,4,4,2,4,3,1,2,4,10,4,3,3,3,2,3,1,2,3,2,4,4,4,5,4,3,3,3,3,4,0,7,6,0,7,10,9,7,1,10,1,8,7,10,10,8,2,10,1,8,4,8,10,1,2,10,1,7,9,1,"SD","SD",0,"Right",1,1,0,1,2,0.6234
"0000001976",69,1,3,"No degree","Married",0,"Worker",,2,1,0,2,"Stockholm","Svealand",3,5,4,2,1,5,,,4,3,2,2,1,3,,1,2,1,2,1,,3,2,,5,1,2,4,3,4,0,5,0,7,,10,,,,,,,,10,9,0,3,,4,0,5,10,6,,6,9,5,0,,,"SD","SD",0,"Right",1,1,0,1,2,0.7489
"0000001455",44,1,,,"Divorced",,,,,1,0,,"Södermanland","Svealand",2,3,4,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1901
"0000000644",38,0,8,"Postgraduate","Married",0,"White collar",5,1,1,0,3,"Stockholm","Svealand",3,5,4,4,2,2,1,2,2,8,3,4,3,3,2,4,2,3,3,2,,2,3,4,4,3,3,2,2,3,1,0,7,4,6,2,4,1,6,2,1,7,9,5,6,2,9,2,5,5,4,7,9,0,7,8,1,7,6,1,"L","L",0,"Right",0,1,0,0,2,1.0805
"0000000794",55,0,5,"No degree","Single",1,"White collar",3,1,1,0,2,"Västra Götaland","Götaland",3,5,5,5,1,3,1,1,2,8,4,4,3,3,3,3,2,3,3,2,3,4,4,5,4,2,3,1,3,3,1,7,7,7,8,0,2,6,7,1,5,3,9,0,0,5,9,0,2,5,3,10,10,0,5,10,4,6,3,1,"S","S",0,"Left",0,0,1,1,2,1.1008
"0000002713",74,0,3,"No degree","Married",0,"Self-employed",2,2,1,0,1,"Kalmar","Götaland",3,4,5,5,4,4,3,3,3,10,3,3,3,2,3,3,,3,3,4,4,4,3,5,3,3,3,3,4,4,0,7,0,0,5,8,10,0,3,8,0,8,5,8,10,0,3,8,0,8,0,9,10,0,3,9,0,9,10,1,"M","M",0,"Right",0,1,0,1,2,0.7541
"0000001215",35,1,7,"Bachelor","Single",0,"White collar",4,3,1,0,4,"Västra Götaland","Götaland",4,5,5,3,5,1,2,2,3,8,3,2,2,2,3,2,2,1,2,1,4,4,3,5,5,3,3,4,4,4,1,6,7,7,5,8,9,0,2,10,0,8,7,9,8,6,0,10,0,7,3,8,10,0,3,8,0,7,8,1,"KD","M",1,"Right",0,1,0,1,2,2.1262
"0000000494",32,0,7,"Bachelor","Single",0,"White collar",3,1,1,0,1,"Dalarna","Svealand",4,5,4,5,5,3,5,5,2,8,3,2,4,4,3,3,2,1,3,1,4,4,3,5,4,4,4,3,3,5,1,7,7,7,5,8,10,3,0,10,0,7,7,10,10,5,0,10,0,7,5,9,9,0,7,9,0,7,9,1,"M","M",0,"Right",0,1,0,1,3,1.0805
"0000002797",41,0,3,"No degree","Married",1,"Worker",1,1,0,,3,"Stockholm","Svealand",2,4,4,,,,,,,10,4,3,,,,,,3,3,3,,3,3,4,,,4,4,4,3,1,2,2,0,9,,8,9,9,,6,,10,8,9,8,10,7,,,,,,,,,,,,1,,,,,,,,,2,1.6191
"0000001820",81,1,9,"Postgraduate","Divorced",0,"White collar",2,1,1,0,3,"Västra Götaland","Götaland",3,5,5,3,3,4,1,1,1,10,4,4,4,4,3,4,2,3,3,2,3,4,4,5,5,3,3,4,4,3,0,7,7,4,9,5,8,7,7,7,8,9,10,6,8,7,8,7,9,7,3,10,10,0,5,10,1,9,8,1,"S","L",1,"Left",0,0,1,1,2,0.5372
"0000000707",75,0,7,"Bachelor","Married",0,"Self-employed",1,2,1,0,4,"Uppsala","Svealand",3,4,5,,,,1,,,9,4,3,3,4,3,4,2,4,4,3,4,4,3,5,4,3,3,4,4,1,0,5,7,7,10,0,0,8,7,0,5,2,10,0,0,8,8,0,7,7,0,10,10,0,5,10,3,7,0,1,"S","S",0,"Left",0,0,1,1,3,0.5283
"0000002024",85,1,6,"No degree","Divorced",,,,6,1,0,,"Stockholm","Svealand",3,3,5,4,4,3,1,2,4,6,3,3,2,3,2,3,2,3,3,,2,2,3,4,,2,,3,3,3,0,7,0,0,,,,,,,,,,,,,,,,,3,10,9,2,4,8,1,5,4,1,"C",,,"Left",0,0,0,0,1,0.6191
"0000002003",75,1,5,"No degree","Married",1,"White collar",4,1,1,,2,"Västra Götaland","Götaland",2,4,5,3,1,1,1,3,5,9,4,3,4,3,2,3,2,3,3,2,,3,3,5,5,3,3,4,4,3,0,7,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,0.7489
"0000000871",58,0,3,"No degree","Married",0,"Self-employed",2,1,1,0,1,"Östergötland","Götaland",2,4,3,4,4,2,1,,,8,2,2,2,2,2,2,2,2,2,2,,4,3,4,4,2,3,4,4,2,0,2,2,3,2,9,10,3,4,,,6,0,10,10,1,2,7,0,6,3,9,10,0,2,7,2,7,9,1,,"M",,,,,,1,1,1.1008
"0000000588",27,1,7,"Bachelor","Married",1,"White collar",3,2,1,0,3,"Stockholm","Svealand",2,4,5,4,2,3,4,4,3,7,3,3,3,3,2,2,2,3,3,3,3,3,3,5,4,3,2,2,4,5,1,0,6,7,6,2,7,4,6,4,5,9,5,2,4,6,5,3,5,6,3,9,10,0,4,3,1,6,5,1,"L","C",1,"Right",0,1,0,0,2,1.2661
"0000002507",69,1,3,"No degree","Divorced",0,"Worker",1,1,1,0,2,"Skåne","Götaland",3,4,5,3,4,4,1,1,1,8,3,3,3,4,3,2,1,3,3,2,4,3,3,5,5,3,4,4,4,3,1,,,,7,10,9,6,2,5,5,6,8,10,9,8,3,10,5,7,2,10,10,1,1,9,2,6,,1,"SD","SD",0,"Right",1,1,0,1,2,0.8153
"0000000924",33,1,6,"No degree","Single",0,"White collar",1,1,1,1,2,"Västerbotten","Norrland",3,5,4,4,1,1,1,1,1,8,3,3,3,4,3,3,2,3,4,3,4,4,3,5,5,1,2,3,3,3,0,3,2,7,8,0,0,10,5,0,8,0,,,,,,,,,4,10,8,0,4,9,2,8,0,1,"V","V",0,"Left",0,0,0,1,3,1.2661
"0000002070",73,1,3,"No degree","Married",0,"White collar",2,2,1,0,3,"Stockholm","Svealand",2,4,5,5,4,2,3,3,3,10,3,3,3,3,2,3,2,1,2,3,4,3,3,5,5,3,3,3,3,3,0,5,7,7,0,7,10,0,0,10,0,0,0,7,10,0,0,10,0,0,0,10,10,0,0,10,0,10,,1,"M","M",0,"Right",0,1,0,0,1,1.0396
"0000001543",59,0,3,"No degree","Divorced",0,"White collar",5,1,1,0,2,"Västernorrland","Norrland",3,3,5,5,1,3,2,3,2,9,3,3,3,3,2,3,1,3,3,3,,3,3,5,3,2,3,4,4,4,1,2,6,1,8,2,6,3,5,2,2,5,7,2,5,3,6,0,4,5,4,10,8,1,5,9,2,5,,1,,,,,,,,0,2,1.1008
"0000002696",72,1,6,"No degree","Married",1,"White collar",2,3,1,0,1,"Skåne","Götaland",3,5,5,1,,3,1,1,1,10,3,3,2,3,3,3,1,2,2,4,4,3,3,5,4,3,3,2,3,3,0,7,0,0,2,8,9,0,5,9,0,8,6,9,10,1,2,10,0,8,5,8,10,0,5,10,3,7,10,1,"M","KD",1,"Right",0,1,0,1,2,0.5247
"0000000732",39,0,4,"No degree","Single",1,"Worker",1,2,1,0,2,"Blekinge","Götaland",3,4,5,3,4,3,1,2,5,7,3,2,2,3,2,3,2,3,3,1,3,3,2,4,5,3,3,4,4,3,0,7,5,3,9,0,0,8,2,2,3,0,8,5,0,7,2,1,0,0,6,6,10,1,8,7,2,10,1,1,,"V",,,,,0,0,,1.6791
"0000002109",88,1,5,"No degree","Married",1,"Worker",1,2,1,0,4,"Västra Götaland","Götaland",3,4,5,1,4,4,1,2,1,10,4,3,2,4,3,3,1,3,3,3,4,3,4,5,5,3,3,4,5,4,0,7,0,0,10,0,0,7,0,0,9,3,10,0,0,7,0,0,8,3,0,10,10,0,10,10,5,5,0,1,"S","S",0,"Left",0,0,1,1,3,0.7489
"0000000246",42,0,8,"Postgraduate","Married",1,"White collar",5,1,1,1,1,"Södermanland","Svealand",3,4,5,4,2,1,1,1,1,8,3,3,3,3,3,3,1,3,3,2,3,3,3,5,3,2,3,2,3,3,1,2,1,,8,1,8,4,5,5,5,5,8,2,7,5,5,5,5,6,4,10,8,0,5,6,2,5,5,1,"S","M",1,"Left",0,0,1,0,2,0.7712
"0000001051",53,1,5,"No degree","Married",1,"White collar",,1,1,0,2,"Skåne","Götaland",3,4,3,3,3,3,3,3,3,,3,3,3,4,3,2,2,2,2,1,,4,3,4,5,2,3,3,3,3,1,2,7,7,5,,9,0,1,6,0,9,1,,7,1,1,10,1,9,0,10,10,0,0,10,0,10,8,1,,,,,,,,1,,1.1901
"0000001150",49,1,5,"No degree","Married",1,"Worker",3,1,1,0,1,"Västmanland","Svealand",3,4,5,5,2,3,1,3,3,10,3,3,2,3,2,4,2,3,3,3,3,3,3,5,3,3,3,4,4,3,1,6,7,7,6,0,4,5,5,5,0,5,6,1,4,3,6,3,2,5,1,10,9,1,5,5,4,7,1,1,"S","V",1,"Left",0,0,1,0,,1.1901
"0000002515",64,1,8,"Postgraduate","Married",0,"White collar",,3,1,0,4,"Stockholm","Svealand",3,5,5,5,1,1,1,1,1,9,4,3,4,4,3,4,3,1,3,1,,4,4,5,5,3,2,2,4,2,1,2,7,7,1,0,9,0,4,9,6,7,0,0,9,1,4,8,1,8,2,10,9,0,4,9,5,5,,1,,,,,,,,0,,0.7658
"0000001931",92,1,2,"No degree","Divorced",0,,2,1,1,,2,"Uppsala","Svealand",3,5,5,5,5,4,1,3,5,10,4,4,4,4,3,4,2,4,3,3,,4,4,5,5,3,3,3,4,4,0,7,3,4,10,0,5,7,7,3,8,5,10,0,4,3,8,2,8,5,0,10,10,0,5,10,0,7,0,1,"S","S",0,"Left",0,0,1,0,1,0.7489
"0000002700",24,1,8,"Postgraduate","Single",0,,2,2,1,0,4,"Västra Götaland","Götaland",2,4,5,3,1,1,1,2,2,9,3,3,3,3,2,3,2,3,3,2,3,3,4,5,4,2,4,2,3,3,1,3,5,7,10,0,2,9,3,1,9,1,9,0,3,8,4,1,8,1,2,10,9,0,4,8,3,7,1,1,"S","V",1,"Left",0,0,1,0,1,1.1407
"0000001715",59,0,2,"No degree","Married",0,"Self-employed",2,1,1,0,2,"Kalmar","Götaland",2,3,5,5,5,4,3,4,4,6,2,2,1,3,2,2,2,2,3,1,2,2,2,2,4,2,2,3,3,2,1,4,7,,7,0,8,3,4,1,0,4,7,0,6,4,5,3,0,3,3,7,7,3,3,7,4,6,6,1,"M","M",0,"Right",0,1,0,0,,1.6191
"0000002300",94,1,2,"No degree","Divorced",0,"Self-employed",1,,1,,2,"Stockholm","Svealand",,3,3,3,4,4,3,3,3,,3,3,3,2,2,,,3,3,4,,3,3,5,4,2,4,2,4,2,0,7,0,4,7,1,9,6,6,5,5,6,9,1,9,6,7,6,5,6,1,9,9,0,6,6,4,6,8,1,"M",,,"Right",0,1,0,0,,1.1014
"0000002268",73,1,3,"No degree","Married",0,"White collar",1,1,1,0,2,"Skåne","Götaland",2,3,5,5,4,3,1,1,4,7,3,2,3,3,2,3,2,3,2,2,3,3,3,4,3,3,3,4,3,2,1,7,4,7,8,8,7,6,8,7,6,8,9,9,8,7,8,7,5,5,8,4,8,2,5,5,5,5,5,1,"L",,,"Right",0,1,0,0,2,0.7489
"0000002674",73,0,3,"No degree","Widowed",,,,2,1,0,,"Gotland","Götaland",3,4,4,4,4,5,5,4,5,5,2,3,2,4,2,3,3,3,4,,4,4,3,5,5,2,,5,5,5,0,1,0,7,8,8,9,4,6,2,2,4,9,8,9,4,6,4,2,4,6,9,8,4,7,1,0,0,,1,"M","S",1,"Right",0,1,0,1,2,0.821
"0000002527",78,1,6,"No degree","Married",1,"White collar",2,3,1,0,3,"Stockholm","Svealand",4,4,5,4,1,3,1,2,2,10,3,3,4,4,3,3,2,4,4,2,4,4,4,5,5,3,4,2,3,3,0,7,0,7,10,0,1,8,7,7,8,7,10,0,0,7,8,0,7,7,3,10,10,0,5,10,3,7,3,1,"S","S",0,"Left",0,0,1,1,3,0.5247
"0000000250",47,0,8,"Postgraduate","Married",1,"Worker",5,1,1,0,1,"Skåne","Götaland",3,4,5,5,1,1,1,1,1,10,3,3,3,3,3,4,1,4,2,2,4,4,4,1,4,2,2,2,3,3,1,7,7,7,10,0,5,4,5,1,10,5,10,0,5,4,5,2,9,4,3,8,10,0,7,9,2,7,3,1,"S","S",0,"Left",0,0,1,1,2,0.7712
"0000002121",69,0,2,"No degree","Single",0,"Worker",2,,1,1,2,"Västra Götaland","Götaland",3,4,,4,,,,3,,6,2,2,2,,2,2,2,3,4,2,3,3,3,4,5,3,2,5,4,4,0,4,0,5,10,5,8,6,9,0,7,4,10,4,6,8,9,4,,8,0,,,,,,,,0,1,"S","S",0,"Left",0,0,1,0,2,0.7541
"0000001651",60,0,3,"No degree","Single",1,"Worker",4,2,1,0,3,"Stockholm","Svealand",3,4,5,5,2,2,2,2,2,7,4,4,4,4,4,3,3,3,4,4,4,3,3,5,5,3,4,4,4,3,0,7,5,7,10,0,2,7,5,5,7,5,10,0,2,7,5,5,5,5,8,1,1,10,5,1,7,5,9,1,"S","S",0,"Left",0,0,1,1,3,1.1008
"0000001248",26,0,4,"No degree","Single",1,"Worker",1,1,1,1,4,"Stockholm","Svealand",4,4,4,3,5,3,3,3,4,4,2,2,1,3,2,3,3,3,4,2,4,3,3,4,4,2,3,3,3,3,1,4,4,7,7,0,0,10,4,0,7,2,8,0,0,10,3,0,8,0,2,10,10,0,5,10,2,7,0,1,"V","V",0,"Left",0,0,0,1,3,1.6791
"0000000760",47,1,5,"No degree","Single",1,"White collar",2,1,1,0,3,"Stockholm","Svealand",2,3,5,5,1,3,3,3,4,10,3,3,4,3,2,2,2,4,4,1,4,4,3,5,4,2,3,4,3,2,1,2,5,4,9,0,3,5,9,3,6,4,10,0,0,5,10,3,6,4,0,10,8,0,4,8,0,6,2,1,"S","C",1,"Left",0,0,1,0,,1.1901
"0000002734",67,0,3,"No degree","Married",0,"White collar",1,1,1,0,2,"Jämtland","Norrland",3,4,5,5,4,1,1,1,1,10,4,4,4,4,2,3,3,4,4,1,4,4,4,5,5,2,2,5,5,4,0,7,7,7,10,0,0,10,7,0,7,0,10,0,0,10,9,0,8,0,1,10,10,0,4,10,4,8,0,1,"S","V",1,"Left",0,0,1,1,3,0.7541
"0000000407",73,0,7,"Bachelor","Married",0,"White collar",2,1,1,0,2,"Södermanland","Svealand",3,5,5,5,1,1,1,1,4,8,3,3,3,3,2,3,1,3,4,3,4,3,3,5,5,3,3,3,4,3,1,1,0,0,9,0,0,6,3,0,6,3,10,2,0,0,3,0,7,0,0,10,10,0,6,10,1,6,2,1,"S","V",1,"Left",0,0,1,1,2,0.5283
"0000001209",27,1,4,"No degree","Single",0,"Worker",2,2,1,1,4,"Dalarna","Svealand",3,4,5,3,3,3,2,3,4,5,2,2,2,3,1,3,3,2,3,2,2,2,3,3,3,2,2,3,3,3,1,1,5,7,6,0,5,8,7,0,6,5,6,2,6,5,6,0,5,5,2,10,10,0,3,10,4,7,2,1,"S","C",1,"Left",0,0,1,0,1,1.6674
"0000001891",81,0,3,"No degree","Widowed",1,"Self-employed",1,2,1,,2,"Skåne","Götaland",3,5,5,5,5,4,3,3,2,8,3,3,3,3,3,3,2,3,3,2,3,3,3,5,4,2,3,4,4,3,1,7,0,0,5,9,8,0,0,7,0,5,7,7,7,0,0,7,0,6,3,8,9,0,3,8,2,5,8,1,"SD","SD",0,"Right",1,1,0,0,2,0.7541
"0000001240",67,1,6,"No degree","Married",0,"Worker",3,2,1,0,4,"Uppsala","Svealand",2,4,5,4,4,3,1,4,1,10,4,3,3,3,3,3,1,,3,2,3,4,4,5,5,3,3,4,4,3,1,7,0,0,6,5,6,1,5,8,5,7,7,7,7,3,5,7,5,7,3,9,9,0,4,8,2,7,8,1,"KD","L",1,"Right",0,1,0,0,,0.6191
"0000000648",33,0,8,"Postgraduate","Single",0,"White collar",2,1,1,0,3,"Skåne","Götaland",3,4,4,4,1,3,2,5,2,7,3,3,4,4,2,3,1,3,3,3,3,3,3,5,3,3,3,3,3,2,0,1,7,0,3,5,7,2,6,2,7,8,5,2,5,3,2,0,5,5,5,5,9,0,5,9,3,7,7,1,"L","M",1,"Right",0,1,0,0,2,1.0805
"0000002229",18,0,3,"No degree","Single",0,,5,1,1,0,3,"Stockholm","Svealand",2,4,4,4,3,3,1,2,2,9,3,3,3,3,2,3,2,2,3,1,3,3,3,5,5,3,3,3,3,3,1,1,4,7,6,4,8,3,5,6,2,6,5,6,9,4,6,6,2,6,3,9,7,1,4,8,2,5,6,1,"M",,,"Right",0,1,0,1,2,2.2763
"0000001951",83,1,2,"No degree","Divorced",0,"Worker",1,2,0,,2,"Södermanland","Svealand",,,,,,,,,5,7,4,4,4,4,3,3,2,3,3,3,4,3,4,5,5,3,4,3,3,3,0,,,,9,0,5,9,6,4,7,5,10,0,0,6,8,1,8,6,4,5,10,0,5,7,5,7,3,1,"V","V",0,"Left",0,0,0,0,3,1.1014
"0000001905",75,0,4,"No degree","Married",0,"White collar",2,1,1,0,3,"Västra Götaland","Götaland",4,5,5,5,1,3,4,4,5,3,3,2,2,2,,2,2,1,2,1,4,2,3,4,5,3,2,3,3,3,0,7,7,0,1,10,3,0,0,1,0,1,1,10,5,0,0,5,0,1,4,6,10,0,9,8,3,5,7,1,"SD","SD",0,"Right",1,1,0,1,2,0.821
"0000002452",76,0,4,"No degree","Divorced",0,"Worker",2,1,1,0,2,"Värmland","Svealand",3,4,5,5,1,3,1,1,1,9,3,3,3,3,3,3,2,3,3,4,3,3,3,5,5,3,3,3,4,3,0,7,5,0,9,3,4,4,5,3,6,5,9,2,3,4,5,1,5,5,1,8,10,0,3,10,2,7,2,1,"S","S",0,"Left",0,0,1,0,2,0.821
"0000000404",59,1,8,"Postgraduate","Single",1,"White collar",2,2,1,0,4,"Västra Götaland","Götaland",4,5,5,1,2,3,1,1,1,10,3,3,4,3,2,4,2,4,4,2,3,4,4,4,5,3,3,3,4,3,,7,7,4,10,0,3,4,8,1,8,2,10,0,2,7,8,0,8,1,3,10,10,0,6,10,3,8,3,1,"S","S",0,"Left",0,0,1,1,3,0.7658
"0000000440",30,1,4,"No degree","Single",0,"White collar",4,2,1,0,3,"Västra Götaland","Götaland",2,4,5,5,4,3,2,4,4,7,2,3,3,3,1,2,2,3,3,1,3,2,2,4,5,2,3,2,3,3,0,1,1,7,8,0,0,6,1,0,8,1,9,0,0,8,1,0,7,1,4,10,9,1,5,10,3,6,5,1,"S","S",0,"Left",0,0,1,0,,1.5316
"0000002366",82,0,3,"No degree","Married",,"Worker",2,1,1,0,2,"Västmanland","Svealand",2,3,5,5,4,3,2,4,4,9,3,2,3,2,2,3,2,2,2,1,4,4,3,5,5,3,3,4,3,3,0,7,3,2,7,8,7,2,3,5,2,5,8,8,6,2,3,5,0,5,2,7,8,1,5,6,3,6,7,1,"SD","SD",0,"Right",1,1,0,0,2,0.821
"0000000184",59,0,8,"Postgraduate","Married",1,"White collar",5,1,1,0,2,"Gävleborg","Norrland",3,5,5,,,,1,1,1,9,4,,,,,,,3,3,2,4,4,4,5,5,3,3,4,,,0,7,,,5,4,10,0,6,6,0,3,6,2,7,0,6,7,0,0,4,10,9,0,3,10,0,5,7,1,"M","C",1,"Right",0,1,0,0,,0.7712
"0000001591",52,0,3,"No degree","Married",1,"Worker",4,1,1,0,1,"Västra Götaland","Götaland",3,4,5,3,3,3,1,1,4,6,2,2,2,2,2,2,2,1,3,2,4,4,3,4,5,,2,3,3,3,1,7,7,,5,10,8,2,0,8,0,4,5,10,9,3,0,9,0,4,4,8,9,0,5,8,3,5,8,1,"SD","SD",0,"Right",1,1,0,0,3,1.1008
"0000002254",71,1,2,"No degree","Divorced",1,,1,4,1,0,2,"Halland","Götaland",,3,3,3,3,3,3,,5,5,,4,,4,,4,3,3,,3,,3,3,3,5,2,4,3,3,3,0,,,,10,10,,,,,,,,,10,,,,,,3,4,,,,,,,5,,,,,,,,,0,,1.0396
"0000002016",80,1,9,"Postgraduate","Widowed",1,"White collar",2,4,1,0,2,"Halland","Götaland",3,3,5,5,3,1,3,3,3,10,3,3,3,3,2,3,1,3,3,2,3,3,3,5,4,2,2,3,3,3,0,7,0,0,9,0,4,6,7,5,10,7,10,0,5,7,8,4,8,7,3,7,10,0,5,8,4,6,5,1,"MP","MP",0,"Left",0,0,0,0,1,0.5372
"0000000183",57,0,8,"Postgraduate","Single",1,"White collar",5,1,1,0,3,"Stockholm","Svealand",3,4,5,5,1,1,1,1,2,8,3,3,3,4,2,3,1,3,3,1,3,3,3,5,4,2,2,3,4,3,1,4,4,0,8,7,2,6,1,6,5,5,9,9,0,6,1,9,0,5,3,6,10,0,4,6,1,8,4,1,"S","SD",1,"Left",0,0,1,0,1,0.7712
"0000001185",38,1,4,"No degree","Single",0,"Worker",4,1,1,0,1,"Västra Götaland","Götaland",3,4,5,5,3,5,3,4,2,5,2,2,,3,1,1,1,1,1,1,3,3,3,4,3,3,3,2,2,3,1,2,3,0,2,9,9,0,2,9,0,4,1,7,7,0,1,7,0,4,3,10,8,0,4,8,0,6,9,1,"SD","M",1,"Right",1,1,0,1,2,1.6674
"0000000877",71,0,3,"No degree","Married",1,"Self-employed",1,6,1,0,1,"Jönköping","Götaland",3,5,5,5,1,5,2,1,3,5,3,1,3,3,2,2,1,1,2,3,3,3,3,5,5,2,3,4,4,2,0,7,7,0,,,,,,,,,3,7,8,1,4,8,1,6,1,9,8,0,2,7,0,6,8,1,"KD","KD",0,"Right",0,1,0,0,2,0.7541
"0000002453",74,1,4,"No degree","Divorced",0,"White collar",4,1,1,0,2,"Östergötland","Götaland",3,4,5,5,5,2,2,2,4,8,4,3,4,4,2,3,2,2,3,3,4,3,3,4,4,2,2,3,4,3,1,7,7,7,5,7,9,6,6,,,10,7,8,8,8,5,,3,9,1,10,9,0,4,9,2,7,7,1,"L","L",0,"Right",0,1,0,1,2,0.8153
"0000001628",57,1,3,"No degree","Married",0,"Worker",4,2,1,0,1,"Jönköping","Götaland",3,5,5,4,4,3,4,4,3,7,2,1,2,4,2,2,2,1,1,1,3,3,2,3,5,3,3,3,3,2,1,1,7,7,2,9,9,3,5,9,0,8,5,9,9,5,5,9,0,8,2,6,6,0,4,6,0,5,5,1,"SD","KD",1,"Right",1,1,0,0,2,1.5176
"0000000864",41,0,8,"Postgraduate","Married",1,"White collar",5,3,0,,3,"Stockholm","Svealand",4,5,4,5,1,3,4,4,4,7,3,3,4,4,2,2,1,1,1,1,4,1,3,5,3,2,3,3,3,1,1,7,6,1,2,5,5,2,0,10,2,5,0,3,2,2,0,10,2,6,6,5,8,0,6,9,0,7,9,,"KD","KD",0,"Right",0,1,0,1,3,0.7712
"0000002081",77,0,9,"Postgraduate","Married",0,"White collar",4,1,1,0,3,"Stockholm","Svealand",3,4,5,5,1,1,1,1,1,9,4,3,3,3,3,2,2,2,3,3,4,4,4,5,5,3,4,4,3,3,0,7,4,7,8,8,9,5,5,7,6,9,7,8,9,5,5,8,4,9,4,7,9,0,5,8,3,6,8,1,"M","M",0,"Right",0,1,0,0,1,0.5409
"0000000944",36,1,8,"Postgraduate","Single",1,"White collar",2,1,1,0,3,"Stockholm","Svealand",4,4,5,2,1,1,1,2,4,8,3,3,3,3,2,4,2,3,3,1,3,3,3,5,3,1,3,3,3,4,1,0,7,7,5,0,0,7,2,0,6,0,7,0,0,6,6,0,5,0,5,10,8,4,7,9,5,6,2,1,"V","V",0,"Left",0,0,0,0,2,1.073
"0000001246",43,1,3,"No degree","Married",1,"Self-employed",1,3,0,,2,"Stockholm","Svealand",2,3,2,3,3,3,2,3,3,5,3,3,2,2,3,2,2,2,2,3,3,3,4,2,3,2,2,4,4,3,,4,6,5,10,3,4,9,4,5,4,3,6,7,6,6,5,7,6,5,9,0,6,7,6,2,5,7,6,1,"S","S",0,"Left",0,0,1,0,1,1.0931
"0000000288",60,1,8,"Postgraduate","Married",1,"White collar",5,1,1,0,4,"Stockholm","Svealand",3,4,5,,1,3,1,,,,,,,,,,1,,4,2,2,2,3,5,4,2,2,4,4,3,1,0,0,0,4,0,6,4,8,4,1,6,8,0,1,5,8,1,5,5,5,10,7,3,5,7,3,5,5,1,"C","L",1,"Left",0,0,0,0,,0.7658
"0000001406",76,1,7,"Bachelor","Married",,"White collar",3,1,1,0,3,"Stockholm","Svealand",3,4,5,5,1,1,1,1,1,8,4,4,4,4,3,4,2,4,3,2,4,4,3,4,4,2,4,2,5,3,0,7,0,0,10,0,0,10,6,0,10,1,10,0,0,8,6,0,10,4,3,10,10,0,6,10,2,8,0,1,"MP","V",1,"Left",0,0,0,1,2,0.5247
"0000000780",32,0,8,"Postgraduate","Married",0,"White collar",4,1,1,0,2,"Skåne","Götaland",3,4,4,4,2,3,1,1,4,8,4,3,3,3,3,3,3,3,4,2,,4,4,5,4,4,4,4,4,2,1,0,0,7,8,8,8,8,8,8,8,8,8,8,7,6,5,7,6,6,6,7,8,2,5,9,4,8,7,1,,,,,,,,1,2,1.0805
"0000000138",41,0,8,"Postgraduate","Married",1,"White collar",5,1,1,0,3,"Stockholm","Svealand",4,4,5,5,2,1,1,2,4,7,3,3,2,4,3,2,2,2,3,2,4,4,3,4,5,3,2,2,3,3,1,2,7,7,8,10,10,5,0,10,0,7,8,10,10,9,0,10,0,8,5,6,7,2,0,10,0,6,7,1,"M","M",0,"Right",0,1,0,0,2,0.7712
"0000002705",70,1,6,"No degree","Married",0,"White collar",2,2,1,0,2,"Örebro","Svealand",4,4,5,4,3,3,2,4,,6,3,3,3,3,2,3,1,3,3,2,3,3,3,4,4,3,2,4,3,3,1,7,4,7,,0,0,10,5,2,8,,9,0,0,8,5,1,8,2,3,10,10,0,5,9,3,7,1,1,"V","V",0,"Left",0,0,0,1,2,0.5247
