"F1003_2","F1004","F1006_NAM","F1101_2","F2001_A","F2002","F2003","F2004","F2005","F2006","F2008","F2009","F2010_1","F2012","F2015","F2016","F2018","F2020","F3001","F3002_1","F3002_5","F3002_6_1","F3003","F3004_1","F3004_2","F3004_3","F3004_4","F3005_1","F3005_2","F3005_3","F3006","F3007_1","F3007_2","F3007_3","F3007_4","F3007_5","F3007_6","F3007_7","F3008_1","F3008_2","F3009","F3010","F3011_LH_PL","F3011_OUTGOV","F3012_1","F3013","F3014","F3015_LH","F3016_LH_PL","F3017","F3018_A","F3018_B","F3018_C","F3018_D","F3018_E","F3018_F","F3018_G","F3018_H","F3019_A","F3019_B","F3019_C","F3019_D","F3019_E","F3019_F","F3019_G","F3019_H","F3020_A","F3020_B","F3020_C","F3020_D","F3020_E","F3020_F","F3020_G","F3020_H","F3020_R","F3022","F3023_1","F3023_4","F3026","F3027","F3028_1","F3028_2","F3028_3","F3028_4"
"0000000154","SWE_2022","Sweden",0.7712,47,0,8,1,1,1,1,2,5,1,752,0,14,3,1,1,1,2,2,1,1,4,4,5,4,5,9,1,2,1,1,2,1,3,2,2,5,1,752007,0,1,1,1,1,752005,5,9,0,6,3,8,2,8,6,10,0,6,4,8,1,7,5,4,8,9,1,7,9,3,6,99,1,1,2,2,3,4,3,2,1
"0000002406","SWE_2022","Sweden",0.6191,68,1,6,4,0,7,2,2,1,1,752,9,12,1,2,7,7,7,2,1,2,2,4,3,3,3,8,2,2,2,1,3,2,3,2,2,4,1,752003,0,2,2,3,1,752004,5,3,5,9,10,2,8,0,2,9,8,9,10,2,9,1,3,2,10,9,1,5,8,5,8,7,2,0,9,3,3,2,2,4,1
"0000001612","SWE_2022","Sweden",0.91,58,0,5,4,1,1,2,2,2,2,752,0,12,1,2,7,7,7,2,1,1,4,3,3,2,3,8,2,2,3,2,3,2,3,4,2,5,1,752002,0,2,2,1,1,752002,5,3,10,8,0,0,7,0,5,5,10,7,5,1,9,0,5,5,7,10,0,0,9,0,6,7,2,1,2,2,3,3,3,3,1
"0000001103","SWE_2022","Sweden",1.1984,49,0,4,4,1,1,1,2,3,1,752,0,3,1,3,7,7,0,2,1,2,3,3,4,2,4,7,2,2,2,2,3,3,4,2,2,3,1,752001,1,2,2,2,1,752001,3,7,5,3,6,5,2,6,6,8,2,0,2,6,0,5,1,4,9,8,2,5,8,3,5,4,4,0,9,2,2,4,3,3,1
"0000002280","SWE_2022","Sweden",1.0469,74,0,2,4,0,7,2,2,2,1,752,0,4,2,3,7,7,0,2,1,1,4,5,5,5,5,9,2,2,3,1,3,2,4,3,2,5,1,999999,999999,9,1,1,1,999999,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,10,10,0,4,10,3,9,6,2,0,3,4,3,3,3,3,0
"0000002175","SWE_2022","Sweden",1.2661,35,1,5,1,0,6,4,2,3,1,752,0,12,1,2,1,3,4,2,1,2,3,5,5,3,3,7,2,3,2,1,3,2,3,2,2,3,1,752001,1,2,2,1,1,752005,3,9,0,0,9,8,0,6,0,8,0,0,10,10,0,10,2,3,10,10,1,6,10,1,8,2,4,0,2,4,4,3,3,4,1
"0000001008","SWE_2022","Sweden",1.1984,56,0,4,1,1,1,1,2,4,1,752,0,14,4,3,3,5,0,3,1,2,2,3,3,5,3,9,2,2,2,1,3,2,4,2,2,2,1,752005,0,2,1,2,1,752001,4,9,0,0,1,9,0,0,0,9,0,0,0,8,0,0,0,1,10,10,0,4,10,4,10,3,2,0,2,3,2,4,2,2,1
"0000001493","SWE_2022","Sweden",0.9037,60,1,7,1,0,10,1,4,5,2,752,0,1,1,1,99,7,7,2,1,1,4,5,5,5,4,10,1,1,1,2,2,2,4,2,2,3,1,752005,0,2,1,1,1,752005,5,7,0,4,2,8,0,7,9,8,0,5,5,8,0,5,5,2,9,8,1,7,9,4,7,5,1,1,2,2,2,4,3,3,1
"0000002054","SWE_2022","Sweden",0.7541,75,0,5,1,1,7,1,2,2,2,752,0,19,2,2,4,0,0,1,1,2,5,1,9,9,2,8,1,2,1,3,3,2,3,2,2,4,1,752001,1,2,2,1,1,752001,4,99,0,3,99,3,0,99,7,10,0,2,0,5,0,3,2,1,10,9,0,5,10,1,9,2,1,1,2,2,1,2,1,3,0
"0000002597","SWE_2022","Sweden",1.1092,84,0,2,1,1,7,2,2,1,1,752,0,12,2,3,7,0,0,9,1,2,1,1,9,3,2,10,2,1,2,1,2,1,2,1,1,4,1,752001,1,1,4,1,1,752001,5,0,99,1,9,1,99,99,99,10,99,9,1,9,99,99,99,1,10,10,0,5,9,2,5,2,2,1,2,2,2,2,9,3,0
"0000001708","SWE_2022","Sweden",1.275,28,0,6,4,1,1,2,1,2,2,752,1,1,3,3,4,0,0,2,1,3,2,2,5,5,5,9,3,3,3,2,3,3,2,2,2,2,1,999999,999999,9,2,2,1,999999,4,9,1,3,8,7,5,7,7,9,1,3,8,7,5,7,5,1,10,10,0,7,7,2,7,1,2,0,9,4,2,2,2,3,1
"0000001619","SWE_2022","Sweden",1.1984,56,0,3,3,1,1,9,2,4,1,752,0,4,4,2,5,7,5,2,2,4,4,2,4,2,2,8,2,3,3,2,3,3,4,3,4,5,1,752002,0,2,2,2,1,752002,4,8,9,6,1,2,8,0,7,8,9,6,5,0,8,0,5,6,6,9,1,5,8,1,6,6,2,0,3,1,3,2,3,2,1
"0000001998","SWE_2022","Sweden",0.6191,80,1,7,1,0,7,1,1,3,2,752,9,14,1,2,7,0,0,1,1,2,4,5,5,5,3,10,1,2,2,1,3,2,4,3,2,5,1,999999,999999,9,5,1,1,752006,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,10,9,1,3,8,4,6,5,1,0,9,4,1,3,1,2,0
"0000001449","SWE_2022","Sweden",1.0931,49,1,3,1,1,1,2,2,5,1,752,0,12,3,3,6,6,6,3,1,1,1,1,4,4,4,7,3,3,3,3,3,3,3,3,2,3,1,752003,0,1,2,9,1,752003,5,0,10,10,0,0,8,0,0,0,10,10,0,0,7,0,0,99,99,99,99,99,99,99,99,99,9,9,9,2,2,9,9,9,9
"0000000697","SWE_2022","Sweden",0.5247,68,1,8,1,1,2,4,4,2,1,752,0,1,3,1,3,7,7,2,1,1,5,5,5,5,3,10,1,1,1,1,2,1,2,2,1,4,1,752004,0,1,2,1,1,752004,5,9,0,1,10,6,1,9,99,9,0,1,9,7,1,8,1,3,9,10,0,7,10,2,7,0,1,1,2,3,3,3,3,3,0
"0000000567","SWE_2022","Sweden",0.7658,48,1,7,1,1,1,1,1,5,1,752,0,22,1,2,3,1,5,2,1,2,4,5,4,4,2,99,2,2,2,1,2,2,3,2,2,3,1,752001,1,1,4,2,1,752001,5,10,0,1,10,8,1,9,7,10,0,1,9,9,2,9,7,0,10,10,0,3,8,5,6,0,2,1,2,4,3,2,2,3,1
"0000002082","SWE_2022","Sweden",0.7489,73,1,3,1,0,7,1,9,1,1,752,0,12,1,3,7,7,0,2,1,5,3,5,5,5,5,10,1,1,2,9,2,2,4,2,2,3,1,999999,999999,9,2,1,1,999999,5,9,0,0,5,6,0,8,7,10,0,2,5,7,0,7,6,2,10,10,0,8,10,6,8,5,2,9,2,2,3,3,3,3,1
"0000002652","SWE_2022","Sweden",2.2763,18,0,4,4,0,6,9,2,1,1,752,1,12,4,2,5,5,7,1,1,1,4,2,5,5,5,8,2,2,2,1,2,3,3,3,2,5,1,752003,0,1,1,2,99,999999,5,5,8,10,0,0,8,0,5,4,10,10,0,0,10,0,5,3,8,10,0,5,8,2,6,8,2,0,1,2,3,3,3,4,1
"0000001502","SWE_2022","Sweden",1.1008,51,0,3,1,1,5,2,2,4,2,752,0,12,2,2,7,7,7,1,2,5,2,2,2,5,5,1,4,4,4,4,9,4,2,4,3,5,1,752002,0,2,2,3,1,752005,5,0,9,9,2,0,8,0,7,0,10,10,2,0,9,0,8,0,10,10,0,0,10,0,8,10,4,0,2,2,3,4,4,2,0
"0000002522","SWE_2022","Sweden",1.1014,85,1,2,4,0,7,2,1,1,1,752,9,8,1,1,5,0,0,2,1,1,3,1,9,9,5,10,1,9,9,9,9,9,9,1,2,3,1,752001,1,1,2,1,1,752001,5,10,0,0,3,2,0,8,3,10,0,0,3,6,0,8,5,0,10,10,2,7,10,2,6,0,1,1,1,2,3,2,1,2,0
"0000002411","SWE_2022","Sweden",1.1014,82,1,2,3,0,7,1,9,9,1,752,0,22,2,2,7,7,5,2,1,3,2,3,3,3,3,9,2,2,3,2,2,2,3,2,2,3,1,752001,1,4,2,3,1,752001,3,9,0,3,3,5,3,5,5,9,0,3,3,5,3,5,5,3,6,9,1,5,8,5,8,99,2,1,2,2,2,2,2,2,1
"0000001052","SWE_2022","Sweden",1.1901,43,1,5,1,0,1,9,2,5,1,752,0,1,3,2,0,7,7,1,1,2,5,3,4,3,2,8,2,2,2,1,3,3,4,2,2,5,1,752003,0,1,2,1,1,752003,5,6,6,10,0,5,9,0,9,8,1,9,5,1,8,1,5,2,8,10,0,5,8,1,8,8,2,1,2,3,2,4,3,4,1
"0000002244","SWE_2022","Sweden",1.1014,84,1,3,1,0,7,9,2,2,1,752,0,8,2,2,2,99,99,2,1,2,2,3,9,9,9,5,2,2,9,9,3,9,9,2,2,5,1,752001,1,4,9,1,1,752001,5,99,99,99,99,99,99,99,99,10,0,0,10,10,0,10,0,0,99,99,0,0,99,0,99,0,2,1,9,3,2,2,2,3,8
"0000000368","SWE_2022","Sweden",0.7658,57,1,8,1,0,1,1,1,2,3,752,0,14,1,2,1,2,99,1,1,3,3,5,5,5,3,8,1,1,1,1,2,1,3,2,2,4,1,999999,999999,9,2,1,1,752001,4,9,0,5,5,7,5,7,6,9,1,6,6,9,5,6,7,2,10,8,1,4,9,3,6,3,1,1,2,2,2,4,2,3,0
"0000001269","SWE_2022","Sweden",1.0931,61,1,4,4,9,1,2,1,2,2,752,0,22,1,2,4,4,0,2,1,5,5,5,3,3,2,5,2,2,2,2,3,9,9,2,2,4,1,752001,1,2,2,2,1,752001,4,9,3,4,6,7,6,7,6,9,6,3,1,8,99,7,2,0,10,9,1,3,6,2,6,0,2,1,2,3,2,2,2,2,1
"0000001887","SWE_2022","Sweden",0.5283,84,0,8,1,1,7,1,1,4,1,752,0,8,2,1,7,7,0,1,1,1,2,2,3,3,2,9,2,2,1,2,3,2,4,3,4,4,1,752003,0,1,1,1,1,752003,4,4,0,10,0,2,8,0,7,2,4,8,1,1,8,0,8,0,4,10,0,2,9,0,6,9,2,1,1,2,2,4,3,3,0
"0000000749","SWE_2022","Sweden",1.3555,24,0,6,4,0,5,2,1,2,2,752,0,14,2,3,2,2,7,2,2,2,1,3,4,2,3,9,1,1,2,1,2,2,3,9,2,4,1,752003,0,1,1,1,1,752003,5,7,7,9,1,6,7,1,8,7,8,9,1,8,8,1,9,3,9,8,2,5,8,3,7,8,1,1,2,2,2,3,3,2,1
"0000001851","SWE_2022","Sweden",0.7489,91,1,99,1,1,7,2,1,1,9,752,9,5,2,2,5,99,0,3,1,3,1,2,3,3,2,8,2,2,1,2,2,2,1,2,2,2,1,999999,999999,9,9,2,1,999999,3,7,4,4,6,7,4,7,5,9,5,5,6,7,5,7,5,99,5,7,3,6,7,4,6,5,2,0,2,9,2,2,2,2,0
"0000000784","SWE_2022","Sweden",1.1008,50,0,4,1,1,1,1,2,4,2,752,0,3,1,2,5,6,1,2,2,2,1,2,1,1,2,8,3,4,2,2,2,4,9,4,3,5,1,752006,0,1,1,2,1,752005,5,3,8,9,0,0,9,0,3,5,9,8,2,0,10,0,2,3,10,8,0,0,10,0,3,8,4,1,2,3,3,3,2,4,1
"0000001179","SWE_2022","Sweden",0.7712,60,0,8,4,1,5,1,2,4,1,752,0,1,4,3,1,1,1,2,1,2,5,3,3,2,4,10,1,2,1,1,3,2,3,2,2,4,1,752005,0,2,2,1,1,752005,5,7,0,5,5,8,3,6,7,10,3,2,7,8,0,5,5,3,10,6,0,5,7,2,5,5,1,0,3,2,1,3,1,3,1
"0000002156","SWE_2022","Sweden",1.0469,70,0,6,1,0,7,2,2,3,1,752,0,1,3,2,7,0,4,2,1,1,5,4,5,1,1,6,1,1,3,1,3,3,3,2,2,4,1,752001,1,1,2,1,1,752005,4,99,99,99,99,99,99,99,99,10,0,10,2,10,4,3,7,4,10,8,2,6,6,5,5,4,2,1,2,3,2,1,1,2,1
"0000001105","SWE_2022","Sweden",1.1008,64,0,3,3,0,7,2,2,2,1,752,0,23,2,3,4,7,0,2,1,2,2,3,2,2,2,8,3,2,3,1,3,9,9,2,2,3,1,752003,0,2,1,2,1,752003,3,8,9,9,7,5,7,0,6,8,9,9,7,5,7,0,6,0,10,10,0,5,8,5,10,8,2,0,9,2,2,3,3,3,1
"0000000125","SWE_2022","Sweden",0.91,43,0,6,1,1,1,1,1,5,1,752,0,12,3,2,0,7,7,2,1,9,5,4,5,2,5,8,2,2,2,2,2,2,3,2,2,5,1,752001,1,2,2,2,1,752003,4,9,5,8,0,4,6,3,6,9,6,7,6,7,7,6,7,4,6,7,1,6,8,4,6,99,2,0,3,2,2,3,2,2,1
"0000001928","SWE_2022","Sweden",1.1014,90,1,2,2,0,7,2,1,1,2,900,9,19,2,2,6,99,99,2,1,9,9,9,9,9,5,8,2,2,2,1,2,2,9,2,2,4,1,752001,1,1,2,1,1,752001,5,10,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,5,2,1,9,3,2,2,2,2,0
"0000001095","SWE_2022","Sweden",1.1901,56,1,4,1,1,1,1,2,4,1,752,0,21,1,2,1,0,1,3,1,1,5,3,5,5,1,7,2,3,4,4,4,3,4,4,1,5,1,752008,0,1,2,1,1,752005,5,5,1,4,0,1,0,0,8,9,0,0,0,0,0,0,10,6,10,10,0,6,10,3,7,7,2,0,2,3,3,3,3,4,0
"0000001281","SWE_2022","Sweden",1.7726,25,1,4,4,1,1,2,1,1,1,752,0,12,2,3,0,0,4,3,2,3,3,3,4,4,1,1,4,4,4,3,4,3,4,4,3,5,1,999999,999999,9,5,4,1,752002,1,2,5,2,0,0,1,0,0,1,2,1,0,0,1,0,0,0,6,8,0,5,8,5,10,5,5,0,9,3,3,3,4,4,1
"0000001302","SWE_2022","Sweden",1.0931,51,1,99,1,9,99,9,9,9,9,752,0,10,9,3,1,7,7,3,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,9,9,9,99,999999,999999,9,9,9,99,999999,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9
"0000001183","SWE_2022","Sweden",0.7712,58,0,8,1,1,1,4,2,2,6,901,9,20,2,2,3,99,99,4,2,3,2,4,2,4,2,6,2,2,9,9,9,9,9,2,2,3,1,752005,0,2,2,3,1,752005,5,10,0,4,7,9,5,8,99,10,99,99,7,99,99,8,99,1,10,8,2,2,5,4,5,0,2,0,9,2,3,3,3,3,1
"0000002692","SWE_2022","Sweden",0.7489,76,1,3,2,0,7,1,1,1,1,752,0,14,1,1,7,7,0,2,1,3,2,4,5,5,5,10,2,2,2,3,3,3,4,3,3,2,1,752003,0,2,4,1,1,752001,4,9,5,6,2,0,2,0,0,7,3,5,2,0,5,0,2,2,8,9,0,7,7,5,8,3,1,0,3,4,4,5,3,3,1
"0000002298","SWE_2022","Sweden",1.1014,80,1,2,3,0,7,2,9,1,1,752,0,4,2,2,7,0,0,2,1,9,9,9,5,5,5,9,1,1,1,2,3,1,3,3,2,4,1,752002,0,1,1,1,1,752002,2,5,8,7,5,5,5,5,5,5,9,7,5,5,6,1,4,3,9,8,0,5,5,0,5,7,2,0,3,3,3,3,3,3,1
"0000002393","SWE_2022","Sweden",0.5409,65,0,9,4,0,7,1,2,1,2,752,0,3,4,1,0,6,1,1,1,4,5,5,5,5,4,7,2,3,1,1,3,2,3,2,2,4,1,752007,0,5,5,1,1,752004,4,2,0,0,2,0,0,3,0,1,0,0,1,0,0,1,0,8,10,10,7,10,10,7,9,0,4,0,3,4,2,3,3,3,8
"0000000190","SWE_2022","Sweden",0.91,61,0,4,3,1,1,1,2,3,1,752,0,5,2,2,6,7,3,2,1,1,5,4,5,4,4,8,2,2,1,1,2,2,3,2,2,4,1,752002,0,2,4,1,1,752002,4,5,8,8,1,6,4,0,8,7,5,8,1,4,4,0,7,7,8,8,2,4,8,0,6,8,2,0,2,2,2,3,3,3,0
"0000001960","SWE_2022","Sweden",0.8153,87,1,6,2,0,7,1,1,1,2,900,9,12,3,3,7,0,0,2,1,3,2,3,5,5,5,9,2,2,3,2,2,2,4,2,3,4,1,752003,0,2,2,2,1,752003,3,8,5,8,5,99,7,7,8,10,5,8,99,7,8,4,7,4,10,10,0,5,8,5,5,8,2,0,2,3,1,2,2,3,1
"0000002720","SWE_2022","Sweden",0.7658,64,1,8,1,0,3,4,2,1,1,900,9,1,3,1,6,2,2,2,1,1,4,2,5,4,2,10,1,1,1,2,2,2,3,2,2,4,1,752005,0,1,1,1,1,752007,4,8,0,5,5,9,1,8,5,9,0,5,6,9,1,7,5,4,10,8,1,5,9,5,6,4,2,1,2,2,2,2,2,3,0
"0000000236","SWE_2022","Sweden",0.91,55,0,5,1,1,5,2,2,2,3,901,9,4,2,1,3,7,0,4,2,1,1,4,2,1,5,7,3,3,3,1,4,3,4,2,3,3,1,752004,0,4,4,1,1,752004,1,7,8,7,9,2,0,8,0,4,7,4,8,1,0,5,0,6,7,7,2,6,9,3,8,4,2,0,9,3,1,4,3,3,1
"0000001806","SWE_2022","Sweden",1.346,22,1,4,4,0,6,9,9,1,1,752,1,14,4,3,99,99,7,2,2,1,2,3,5,3,4,9,2,2,2,2,3,2,3,2,3,5,1,752003,0,2,2,1,99,999999,3,8,1,9,5,6,3,0,5,9,0,10,8,5,4,1,2,4,9,8,2,4,7,0,6,6,2,0,2,2,3,4,4,5,1
"0000001845","SWE_2022","Sweden",0.7489,83,1,99,3,9,99,9,9,9,9,752,0,14,9,3,99,99,99,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,9,9,9,99,999999,999999,9,9,9,99,999999,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9
"0000001647","SWE_2022","Sweden",1.1008,56,0,4,1,1,1,2,2,4,2,900,9,12,4,2,6,7,0,1,1,1,2,2,5,4,2,8,2,2,2,3,3,3,3,2,1,3,1,752001,1,1,2,2,1,752001,4,10,5,8,9,9,6,8,7,10,5,8,8,9,8,10,8,2,10,8,0,5,9,1,6,3,2,1,2,2,2,3,3,3,1
"0000001958","SWE_2022","Sweden",1.0396,80,1,3,2,0,7,9,2,1,1,752,0,14,3,2,99,99,0,2,4,4,4,4,5,5,5,99,3,3,2,1,3,3,3,1,1,2,1,752001,1,1,1,1,1,752001,5,10,10,5,5,0,7,1,1,10,10,5,6,0,7,1,1,99,99,99,99,99,99,99,99,99,1,0,2,2,1,2,2,3,0
"0000000514","SWE_2022","Sweden",0.91,50,0,99,4,9,99,1,9,9,9,752,1,1,3,2,99,99,99,9,9,3,9,3,9,9,9,99,9,9,9,9,9,9,9,9,9,9,99,999999,999999,9,9,9,99,999999,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9
"0000000853","SWE_2022","Sweden",0.5283,66,0,8,1,1,7,1,2,4,3,752,0,17,2,1,3,7,0,1,1,1,5,5,5,3,2,10,1,2,3,1,3,2,4,3,3,4,1,752006,0,1,2,1,1,752006,5,1,5,8,0,2,10,0,8,3,5,8,0,1,10,0,8,2,5,8,0,3,8,0,6,8,2,1,2,2,2,2,3,3,0
"0000002616","SWE_2022","Sweden",0.7541,76,0,3,1,9,7,2,9,1,1,752,9,1,1,3,0,0,0,3,3,1,3,4,2,3,3,10,2,3,2,2,4,2,4,3,2,5,1,752001,1,2,2,1,1,752001,3,9,8,8,7,7,5,5,6,8,8,8,6,8,6,5,6,4,10,9,1,5,5,4,6,6,2,0,9,2,2,4,4,4,1
"0000002495","SWE_2022","Sweden",0.5283,65,0,8,1,0,7,1,1,2,2,752,0,18,2,2,7,7,0,1,1,1,5,5,5,3,4,10,1,1,1,1,2,2,3,2,2,5,1,752004,0,1,2,1,1,752004,5,7,0,2,8,3,1,6,2,7,1,2,8,2,1,7,2,3,10,9,0,6,9,4,6,2,1,1,2,2,3,3,3,3,1
"0000001388","SWE_2022","Sweden",1.0931,60,1,3,3,0,1,2,1,2,2,752,0,12,2,3,2,0,0,2,1,2,1,3,5,4,3,10,3,3,3,2,3,3,3,4,4,3,1,752002,0,1,2,1,1,752002,3,0,10,7,2,0,0,0,0,0,10,2,0,0,5,0,0,0,10,10,0,10,10,5,10,10,2,0,9,3,1,3,3,3,1
"0000002627","SWE_2022","Sweden",0.7489,69,1,4,1,9,7,2,1,1,1,900,9,14,3,2,5,7,7,3,1,3,2,2,5,3,1,9,2,2,2,2,3,2,3,2,2,4,1,752001,1,4,4,2,1,752001,4,9,0,5,0,10,5,9,5,10,0,5,1,10,5,9,4,4,10,7,0,6,6,5,5,5,2,1,2,3,2,3,2,3,0
"0000000705","SWE_2022","Sweden",0.7712,56,0,8,1,1,1,4,2,2,4,752,0,1,3,1,7,0,0,1,1,1,5,3,5,2,4,99,1,1,1,2,2,2,3,3,2,2,1,752006,0,1,1,1,1,752006,5,3,0,8,0,8,10,1,7,8,1,8,1,8,10,3,8,2,10,9,99,7,7,1,6,8,1,1,1,1,1,2,3,3,1
"0000001600","SWE_2022","Sweden",1.1984,47,0,4,3,1,5,2,2,3,3,901,9,14,2,3,7,5,0,2,1,1,3,4,5,3,1,8,2,2,3,1,3,2,3,3,3,1,1,752001,1,1,2,1,1,752001,4,10,0,2,7,7,6,3,6,9,1,2,5,8,7,4,5,3,10,8,2,5,8,2,6,3,1,1,1,2,1,3,2,4,1
"0000000880","SWE_2022","Sweden",1.1008,48,0,6,3,1,1,1,2,4,1,752,0,25,2,2,7,7,7,2,1,1,2,3,3,3,3,8,2,2,2,2,3,2,3,3,2,4,1,752001,1,2,2,2,1,752001,5,7,3,5,5,5,4,3,5,8,3,5,3,6,5,3,6,1,8,7,0,3,8,1,2,3,2,0,2,2,2,4,3,4,1
"0000001165","SWE_2022","Sweden",1.275,36,0,5,4,1,1,2,2,4,1,752,0,13,1,2,2,4,0,3,1,1,3,2,5,1,5,6,2,2,2,1,3,1,4,3,2,4,1,752002,0,1,1,2,1,752001,2,8,9,3,3,5,5,9,3,7,8,5,5,7,5,5,5,3,7,7,1,5,6,5,5,6,2,0,2,3,2,4,4,3,1
"0000002039","SWE_2022","Sweden",0.7541,70,0,4,1,1,7,2,1,2,1,900,9,14,1,3,6,3,6,9,3,3,4,2,4,5,1,5,3,2,3,2,3,3,3,2,2,3,1,752001,1,2,2,2,1,752001,5,10,0,6,8,8,3,9,6,10,0,6,8,8,2,9,7,0,10,8,1,3,9,2,5,0,2,1,2,2,2,3,2,3,0
"0000000322","SWE_2022","Sweden",1.073,40,1,8,1,1,2,2,2,4,2,752,0,7,1,2,3,0,7,1,1,1,5,5,5,3,3,7,2,2,3,1,2,2,3,1,1,4,1,752001,1,1,1,3,1,752001,5,9,0,0,6,9,0,6,0,10,0,3,3,10,4,4,99,3,10,10,1,7,9,4,9,4,2,1,2,3,3,4,3,2,1
"0000002310","SWE_2022","Sweden",1.0396,85,1,4,1,0,7,1,1,2,2,752,9,10,2,2,7,0,0,3,1,5,1,3,9,9,1,10,2,2,2,2,2,2,2,2,2,4,1,752003,0,1,1,1,1,752006,5,8,10,10,0,0,9,0,8,10,10,10,2,0,10,0,10,1,10,10,0,2,8,0,7,10,1,1,2,1,1,3,3,3,0
"0000000279","SWE_2022","Sweden",1.1407,22,1,99,4,9,99,9,9,9,9,752,1,12,9,4,2,99,99,3,3,9,9,9,4,3,4,8,3,2,9,9,9,9,9,3,3,9,1,752003,0,2,2,9,99,999999,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9
"0000001883","SWE_2022","Sweden",0.7489,75,1,5,2,0,7,1,1,1,1,752,9,19,1,2,3,4,5,2,1,3,1,1,2,2,2,6,2,2,3,1,2,2,3,2,2,5,1,752001,1,2,2,4,1,752001,3,10,5,9,7,9,5,9,9,9,7,9,6,10,5,6,9,5,4,10,0,4,4,6,5,3,2,0,2,3,2,2,3,4,1
"0000002051","SWE_2022","Sweden",1.1092,83,0,2,1,1,7,2,2,2,3,752,0,21,2,2,7,2,0,2,2,1,2,3,5,5,1,8,2,2,3,9,3,2,4,3,2,4,1,752001,1,2,2,1,1,752001,5,10,8,2,7,2,5,5,5,10,9,2,7,2,5,5,5,5,9,10,3,5,7,0,8,4,2,1,2,2,2,4,3,2,0
"0000001508","SWE_2022","Sweden",1.1008,64,0,4,1,0,7,4,9,3,1,752,0,14,1,3,7,0,0,2,1,1,4,5,5,5,4,9,2,2,1,2,2,2,3,2,2,2,1,752008,0,2,2,2,1,752008,5,3,0,9,1,5,7,1,9,8,0,9,1,5,7,0,8,3,10,9,1,4,9,1,8,7,2,0,2,2,2,3,3,3,1
"0000002686","SWE_2022","Sweden",0.5409,70,0,9,4,0,7,1,2,1,3,752,0,14,3,3,0,7,0,5,2,3,4,3,5,5,2,4,2,3,2,3,3,3,4,2,3,5,0,999999,999999,9,2,2,0,999999,4,4,0,0,0,5,3,3,2,5,5,5,5,5,5,5,5,2,9,9,1,5,8,2,7,5,5,0,2,3,3,3,3,3,8
"0000000757","SWE_2022","Sweden",1.0469,65,0,3,1,1,7,2,2,2,1,752,0,4,1,1,7,0,0,1,1,1,5,5,5,5,5,8,1,1,3,2,3,2,4,2,1,4,1,752001,1,1,1,2,1,752001,5,10,0,0,10,7,0,10,4,10,0,0,5,7,0,10,4,0,10,10,0,3,10,1,8,0,9,1,1,3,3,3,3,3,0
"0000000426","SWE_2022","Sweden",1.073,32,1,8,4,1,1,1,1,4,2,752,0,12,2,3,2,3,7,4,3,2,4,1,3,3,3,5,2,3,3,2,3,2,3,3,2,5,1,752008,0,2,1,2,1,752008,4,5,8,6,1,6,5,1,10,8,9,6,1,6,8,1,10,0,10,10,0,0,10,0,10,8,2,0,3,3,2,4,3,5,1
"0000001126","SWE_2022","Sweden",2.1412,37,0,2,4,0,5,2,2,3,1,752,0,12,2,3,0,7,7,3,2,2,2,3,4,1,1,3,3,3,4,2,3,4,3,4,3,5,0,999999,999999,9,2,3,99,999999,1,0,9,8,0,0,9,0,5,0,9,8,5,0,10,0,0,0,10,7,0,0,8,0,3,8,4,0,9,2,4,3,3,1,1
"0000001486","SWE_2022","Sweden",0.821,75,0,6,3,1,7,1,2,2,1,752,0,1,3,3,99,99,99,2,1,2,4,3,4,2,3,8,3,3,2,2,3,2,3,2,2,3,1,752008,0,4,2,1,1,752003,3,2,7,7,1,2,3,0,4,4,9,8,0,1,0,1,6,3,8,9,0,4,7,1,7,7,2,0,9,2,1,3,2,3,0
"0000000487","SWE_2022","Sweden",1.2661,30,1,8,1,1,1,9,1,2,3,752,0,14,2,2,6,3,7,1,1,5,4,3,4,2,2,8,2,2,2,2,2,2,3,2,2,4,1,752001,1,1,1,1,1,752001,5,9,1,7,7,3,7,7,6,9,6,4,7,3,6,8,7,2,10,6,0,5,8,1,6,2,1,0,2,3,3,2,2,3,1
"0000002584","SWE_2022","Sweden",1.0469,65,0,3,3,0,7,4,2,2,1,752,0,14,1,3,5,1,0,2,1,1,2,1,1,1,1,7,3,3,3,2,3,2,3,4,2,4,1,752002,0,2,1,1,1,752002,3,1,10,9,0,0,9,0,2,1,10,9,2,0,9,0,3,1,9,10,0,2,10,0,6,9,2,1,2,2,2,2,2,3,8
